rank,word,lemma,occurrences_ppm
946,namen,naam,77.8881
947,dromen,droom,77.8423
948,tuurlijk,tuurlijk,77.8423
949,wagen,wagen,77.8195
950,dom,dom,77.8195
951,vertelt,vertellen,77.7737
952,geweldige,geweldig,77.5450
953,doel,doel,77.4536
954,regel,regel,77.3164
955,ruimte,ruimte,77.2478
956,stierf,sterven,77.2249
957,tenzij,tenzij,77.0648
958,zover,zover,77.0420
959,meter,meter,76.8819
960,ter,ter,76.8819
961,dronken,dronken,76.7675
962,zoekt,zoeken,76.6075
963,derde,drie,76.4931
964,herinneren,herinneren,76.3788
965,teken,teken,76.3559
966,te_weten,te_weten,76.3102
967,relatie,relatie,76.0129
968,gedachten,gedacht,75.7613
969,rust,rust,75.3955
970,ouwe,oud,75.2583
971,gestuurd,sturen,75.2354
972,groep,groep,74.7323
973,nadat,nadat,74.6637
974,eer,eer,74.5722
975,kwalijk,kwalijk,74.5722
976,gemist,missen,74.5036
977,zeiden,zeggen,74.4807
978,lijk,lijk,74.4579
979,keek,kijken,74.1835
980,in_de_gaten,in_de_gaten,74.1835
981,gewerkt,werken,74.0234
982,ok,ok,73.9319
983,brief,brief,73.8404
984,heerlijk,heerlijk,73.8404
985,punt,punt,73.7718
986,gooi,gooien,73.6346
987,kont,kont,73.5660
988,sneller,snel,73.5660
989,deden,doen,73.4288
990,mijne,mijn,73.4288
991,bedrijf,bedrijf,73.3831
992,trein,trein,73.1544
993,rennen,rennen,73.0858
994,vanuit,vanuit,73.0858
995,onmogelijk,onmogelijk,72.9486
996,regelen,regelen,72.8800
997,oma,oma,72.8571
998,spreekt,spreken,72.6742
999,wedstrijd,wedstrijd,72.5141
1000,waarvoor,waarvoor,72.5141
1001,gelezen,lezen,72.3998
1002,haast,haast,72.0339
1003,sheriff,sheriff,71.9653
1004,controle,controle,71.9195
1005,speel,spelen,71.7823
1006,gewonnen,winnen,71.6223
1007,volk,volk,71.5537
1008,zuster,zuster,71.5079
1009,welterusten,welterusten,71.5079
1010,amerikaanse,amerikaanse,71.4393
1011,liep,lopen,71.3707
1012,schoenen,schoen,71.0048
1013,warm,warm,70.9134
1014,raam,raam,70.8448
1015,situatie,situatie,70.5017
1016,ach,ach,70.4789
1017,direct,direct,70.4560
1018,beloofd,beloven,70.3645
1019,seconden,seconde,70.3188
1020,drink,drinken,70.2044
1021,vannacht,vannacht,70.0672
1022,neus,neus,70.0444
1023,respect,respect,70.0215
1024,red,redden,69.8614
1025,zulke,zulke,69.8614
1026,kalm,kalm,69.4269
1027,angst,angst,69.3355
1028,helaas,helaas,69.3355
1029,r,r,69.3126
1030,maat,maat,69.1754
1031,uitleggen,uitleggen,69.0153
1032,delen,delen,68.9238
1033,leggen,leggen,68.7638
1034,lijn,lijn,68.7180
1035,zon,zon,68.6723
1036,moeite,moeite,68.6037
1037,links,links,68.5580
1038,verleden,verleden,68.5351
1039,oog,oog,68.3979
1040,diep,diep,68.3979
1041,gebouw,gebouw,68.2607
1042,geschreven,schrijven,68.1921
1043,knap,knap,68.0549
1044,spul,spul,68.0091
1045,zee,zee,67.8033
1046,benen,benen,67.8033
1047,lastig,lastig,67.6890
1048,onderweg,onderweg,67.3917
1049,broek,broek,67.2774
1050,professor,professor,67.2088
1051,hangt,hangen,67.1859
1052,eikel,eikel,67.0258
1053,bureau,bureau,66.9343
1054,boeken,boek,66.9115
1055,muur,muur,66.8886
1056,lijst,lijst,66.7743
1057,vuile,vuil,66.7057
1058,weggaan,weggaan,66.6599
1059,bleef,blijven,66.5456
1060,keuze,keuze,66.4541
1061,les,les,66.4312
1062,gebroken,breken,66.0425
1063,draai,draaien,65.9282
1064,verdwenen,verdwijnen,65.8824
1065,meiden,meid,65.8595
1066,helft,helft,65.6766
1067,sluit,sluiten,65.6309
1068,zingen,zingen,65.5165
1069,partner,partner,65.4937
1070,lift,lift,65.4708
1071,meeste,veel,65.4479
1072,gelukt,lukken,65.4251
1073,beide,beide,65.2650
1074,gevallen,gevallen,65.2192
1075,winkel,winkel,65.1278
1076,bevel,bevel,65.0592
1077,vrede,vrede,65.0134
1078,meester,meester,64.8991
1079,bus,bus,64.8305
1080,donker,donker,64.4417
1081,hoeven,hoeven,64.4417
1082,bereiken,bereiken,64.4189
1083,gekocht,kopen,64.3045
1084,negen,negen,64.2817
1085,hopelijk,hopelijk,64.2588
1086,tijdje,tijd,64.2359
1087,ruzie,ruzie,64.1902
1088,verdienen,verdienen,64.1445
1089,ongelooflijk,ongelooflijk,63.9844
1090,vlucht,vlucht,63.9615
1091,slag,slag,63.9386
1092,interessant,interessant,63.8929
1093,betaal,betalen,63.8700
1094,bezoek,bezoek,63.8014
1095,plannen,plan,63.7328
1096,ophouden,ophouden,63.6871
1097,eraf,eraf,63.4356
1098,rechter,rechter,63.2755
1099,hoog,hoog,63.2297
1100,slaat,slaan,63.1840
1101,opschieten,opschieten,62.9782
1102,persoonlijk,persoonlijk,62.8181
1103,zwanger,zwanger,62.7724
1104,een_uur,een_uur,62.7038
1105,leiden,leiden,62.6580
1106,gezet,zetten,62.6123
1107,achteruit,achteruit,62.4751
1108,15,15,62.4065
1109,tante,tante,62.3379
1110,30,30,62.2693
1111,blijkbaar,blijkbaar,62.2007
1112,allen,al,62.1092
1113,vreemde,vreemd,62.1092
1114,sergeant,sergeant,62.0635
1115,goud,goud,61.9949
1116,gesprek,gesprek,61.9949
1117,zelfmoord,zelfmoord,61.8805
1118,goedenavond,goedenavond,61.7891
1119,leeg,leeg,61.7433
1120,daarvan,daarvan,61.7205
1121,vlees,vlees,61.6747
1122,keus,keus,61.6061
1123,meestal,meestal,61.5375
1124,agenten,agent,61.4232
1125,schrijf,schrijven,61.2174
1126,lees,lezen,61.1488
1127,feestje,feest,60.9658
1128,bracht,brengen,60.9201
1129,camera,camera,60.8286
1130,verrassing,verrassing,60.8286
1131,vijand,vijand,60.6914
1132,gewond,gewond,60.6228
1133,woon,wonen,60.6228
1134,alweer,alweer,60.6228
1135,extra,extra,60.5771
1136,gauw,gauw,60.5542
1137,laatst,laatst,60.4856
1138,wijn,wijn,60.4399
1139,liegen,liegen,60.3255
1140,prachtige,prachtig,60.3026
1141,luitenant,luitenant,60.1883
1142,lot,lot,60.1426
1143,boord,boord,59.8453
1144,dode,dood,59.8453
1145,stelen,stelen,59.8224
1146,bericht,bericht,59.7767
1147,meegenomen,meenemen,59.7767
1148,uiteindelijk,uiteindelijk,59.7538
1149,50,50,59.6852
1150,held,held,59.6395
1151,kiezen,kiezen,59.6166
1152,liegt,liegen,59.5937
1153,koningin,koningin,59.5023
1154,bewegen,bewegen,59.4108
1155,wens,wens,59.3879
1156,dan_wel,dan_wel,59.2279
1157,meest,veel,58.9534
1158,gestorven,sterven,58.8162
1159,thee,thee,58.7934
1160,zaten,zitten,58.7705
1161,nog_geen,nog_geen,58.7705
1162,radio,radio,58.7019
1163,ijs,ijs,58.7019
1164,rechts,rechts,58.6790
1165,sluiten,sluiten,58.6790
1166,meenemen,meenemen,58.6333
1167,vonden,vinden,58.5418
1168,bekijken,bekijken,58.4961
1169,belachelijk,belachelijk,58.3817
1170,tas,tas,58.3589
1171,gebied,gebied,58.2903
1172,krant,krant,58.1988
1173,boodschap,boodschap,58.1988
1174,voeten,voet,58.0845
1175,godsnaam,godsnaam,57.9015
1176,aangenaam,aangenaam,57.8558
1177,gepakt,pakken,57.8329
1178,nek,nek,57.7186
1179,adres,adres,57.3756
1180,geregeld,regelen,57.3756
1181,opa,opa,57.3298
1182,zwart,zwart,57.3070
1183,wisten,weten,57.3070
1184,glas,glas,57.1469
1185,positie,positie,57.0783
1186,wat_een,wat_een,57.0783
1187,belt,bellen,57.0554
1188,raakt,raken,57.0554
1189,slaapt,slapen,57.0097
1190,bestaan,bestaan,56.9639
1191,speciale,speciaal,56.9182
1192,getuige,getuige,56.7353
1193,aandacht,aandacht,56.6895
1194,haalt,halen,56.6209
1195,verkocht,verkopen,56.5980
1196,regering,regering,56.5752
1197,s,s,56.5752
1198,klote,klote,56.5523
1199,deal,deal,56.5066
1200,twintig,twintig,56.4380
1201,rekening,rekening,56.3008
1202,gast,gast,56.2550
1203,kennis,kennis,56.2093
1204,verdient,verdienen,56.0721
1205,sleutels,sleutel,56.0264
1206,lol,lol,55.9577
1207,show,show,55.8663
1208,weekend,weekend,55.7977
1209,jurk,jurk,55.7519
1210,rode,rood,55.7291
1211,vakantie,vakantie,55.7062
1212,groter,groot,55.6833
1213,knul,knul,55.6376
1214,levend,leven,55.6147
1215,gezeten,zitten,55.5919
1216,geweer,geweer,55.3861
1217,hangen,hangen,55.3861
1218,gehouden,houden,55.3632
1219,hoer,hoer,55.3174
1220,gehaald,halen,55.0202
1221,dak,dak,54.8372
1222,ontslagen,ontslaan,54.7229
1223,huilen,huilen,54.5171
1224,dieren,dier,54.4713
1225,werkelijk,werkelijk,54.4713
1226,doorgaan,doorgaan,54.3113
1227,stelt,stellen,54.2884
1228,ma,ma,54.2198
1229,verschil,verschil,54.2198
1230,verdorie,verdorie,54.1512
1231,rol,rol,54.0140
1232,dorp,dorp,53.9911
1233,draagt,dragen,53.9911
1234,teveel,teveel,53.9454
1235,dol,dol,53.8539
1236,bar,bar,53.8310
1237,gestoord,storen,53.7624
1238,mrs.,mrs.,53.6710
1239,been,been,53.6252
1240,sprak,spreken,53.5566
1241,last,last,53.4880
1242,missie,missie,53.3965
1243,waarop,waarop,53.3965
1244,bier,bier,53.3508
1245,ontdekt,ontdekken,53.2822
1246,reet,reet,53.2136
1247,adem,adem,53.1450
1248,inspecteur,inspecteur,53.0307
1249,soldaat,soldaat,53.0307
1250,keuken,keuken,52.9849
1251,gasten,gast,52.9621
1252,neuken,neuken,52.9392
1253,simpel,simpel,52.9163
1254,rivier,rivier,52.8706
1255,kat,kat,52.8477
1256,majoor,majoor,52.8020
1257,ineens,ineens,52.7334
1258,geschiedenis,geschiedenis,52.7105
1259,zagen,zien,52.6648
1260,excuses,excuus,52.5733
1261,beest,beest,52.5504
1262,der,de,52.5276
1263,vrijheid,vrijheid,52.5047
1264,slot,slot,52.4590
1265,vanmorgen,vanmorgen,52.4132
1266,boel,boel,52.3675
1267,ring,ring,52.3446
1268,club,club,52.3446
1269,trouw,trouw,52.3446
1270,gesloten,sluiten,52.3218
1271,trap,trap,52.2760
1272,boom,boom,52.2531
1273,100,100,52.1845
1274,6,6,52.1388
1275,hiermee,hiermee,52.0473
1276,begraven,begraven,51.9559
1277,waarmee,waarmee,51.9559
1278,kus,kus,51.8873
1279,12,12,51.8415
1280,bedoelde,bedoelen,51.8187
1281,betrokken,betrekken,51.7729
1282,soldaten,soldaat,51.7501
1283,enig,enig,51.7501
1284,stukje,stukje,51.6815
1285,slachtoffer,slachtoffer,51.6357
1286,vertrek,vertrek,51.6357
1287,eiland,eiland,51.5900
1288,armen,arm,51.5671
1289,verjaardag,verjaardag,51.5442
1290,aantal,aantal,51.4299
1291,honden,hond,51.3384
1292,bom,bom,51.3156
1293,dachten,denken,51.3156
1294,draaien,draaien,51.2927
1295,stoel,stoel,51.2012
1296,verandert,veranderen,51.1784
1297,vergeef,vergeven,51.1555
1298,betere,goed,51.1555
1299,bek,bek,51.1326
1300,4,4,51.0869
1301,cool,cool,51.0640
1302,grap,grap,51.0183
1303,langzaam,langzaam,50.9725
1304,indruk,indruk,50.9725
1305,witte,wit,50.9268
1306,geheime,geheim,50.9039
1307,zware,zwaar,50.8582
1308,taxi,taxi,50.8353
1309,voet,voet,50.8125
1310,bezorgd,bezorgd,50.7667
1311,ware,waar,50.7210
1312,gestopt,stoppen,50.7210
1313,speciaal,speciaal,50.6295
1314,leer,leren,50.6295
1315,gevangen,gevangen,50.6067
1316,wind,wind,50.5838
1317,ontsnappen,ontsnappen,50.5838
1318,zakken,zakken,50.5838
1319,orde,orde,50.4923
1320,vriendje,vriend,50.3551
1321,mijnheer,mijnheer,50.1722
1322,vis,vis,50.0807
1323,monster,monster,49.9664
1324,cel,cel,49.9664
1325,gat,gat,49.9664
1326,hoek,hoek,49.9206
1327,geweten,wijten,49.9206
1328,noemt,noemen,49.8978
1329,heus,heus,49.8292
1330,nadenken,nadenken,49.7377
1331,bedanken,bedanken,49.7377
1332,kilometer,kilometer,49.6462
1333,geslagen,slaan,49.6462
1334,duren,duren,49.6462
1335,gooien,gooien,49.6233
1336,dichtbij,dichtbij,49.5547
1337,onschuldig,onschuldig,49.3489
1338,schoot,schieten,49.3489
1339,schoon,schoon,49.2803
1340,verlies,verlies,49.0745
1341,verklaring,verklaring,49.0288
1342,gevecht,gevecht,48.9830
1343,klas,klas,48.9830
1344,tijden,tijd,48.9373
1345,getuigen,getuige,48.8687
1346,kerels,kerel,48.8687
1347,bereid,bereid,48.8687
1348,gewone,gewoon,48.8230
1349,blauwe,blauw,48.8001
1350,rijdt,rijden,48.8001
1351,draait,draaien,48.7544
1352,onmiddellijk,onmiddellijk,48.6629
1353,totaal,totaal,48.6629
1354,op_weg,op_weg,48.6172
1355,rood,rood,48.5943
1356,roep,roepen,48.5257
1357,neef,neef,48.4799
1358,betaalt,betalen,48.4571
1359,steek,steken,48.3885
1360,sloeg,slaan,48.3656
1361,koop,kopen,48.3427
1362,waarover,waarover,48.3427
1363,volledig,volledig,48.2513
1364,passen,passen,48.2513
1365,waarvan,waarvan,48.2055
1366,jas,jas,48.1141
1367,opeens,opeens,48.0912
1368,vlug,vlug,48.0455
1369,opdracht,opdracht,48.0455
1370,honderd,honderd,47.9540
1371,computer,computer,47.8854
1372,wint,winnen,47.8854
1373,overleven,overleven,47.8396
1374,gepraat,praten,47.8396
1375,vlak,vlak,47.7253
1376,vieren,vieren,47.7024
1377,geholpen,helpen,47.7024
1378,lui,lui,47.6796
1379,tekenen,tekenen,47.6796
1380,ervaring,ervaring,47.6110
1381,aanval,aanval,47.5881
1382,kort,kort,47.5195
1383,geluid,geluid,47.4966
1384,een_kleine,een_klein,47.4966
1385,hoge,hoog,47.4280
1386,toestemming,toestemming,47.4052
1387,durf,durven,47.4052
1388,papieren,papieren,47.3823
1389,richting,richting,47.3594
1390,midden,midden,47.2908
1391,ook_maar,ook_maar,47.2679
1392,noemde,noemen,47.1993
1393,toevallig,toevallig,47.0393
1394,springen,springen,46.8563
1395,ballen,bal,46.8106
1396,draag,dragen,46.7877
1397,van_alles,van_alles,46.7649
1398,lach,lachen,46.7191
1399,code,code,46.6962
1400,dankzij,dankzij,46.6962
1401,leef,leven,46.6734
1402,neergeschoten,neerschieten,46.6505
1403,het_licht,het_licht,46.6276
1404,rook,rook,46.6276
1405,luistert,luisteren,46.6048
1406,zorgt,zorgen,46.5590
1407,bos,bos,46.5133
1408,gevoelens,gevoel,46.4904
1409,twaalf,twaalf,46.4904
1410,beiden,beide,46.3990
1411,planeet,planeet,46.3304
1412,belangrijke,belangrijk,46.2846
1413,mes,mes,46.2389
1414,bloemen,bloem,46.1932
1415,paarden,paard,46.0331
1416,sommigen,sommigen,45.9416
1417,juffrouw,juffrouw,45.8959
1418,commandant,commandant,45.8501
1419,systeem,systeem,45.8273
1420,leider,leider,45.7587
1421,waarin,waarin,45.7587
1422,fles,fles,45.7129
1423,kussen,kussen,45.6215
1424,sterft,sterven,45.6215
1425,mist,missen,45.5986
1426,plaatsen,plaats,45.5986
1427,binnenkort,binnenkort,45.4843
1428,erachter,erachter,45.4156
1429,gratis,gratis,45.3699
1430,gemeen,gemeen,45.3699
1431,beweging,beweging,45.3013
1432,moorden,moord,45.2784
1433,prins,prins,45.2556
1434,zocht,zoeken,45.2556
1435,momentje,moment,45.1641
1436,duivel,duivel,45.1184
1437,ouder,oud,45.0498
1438,leeftijd,leeftijd,44.9812
1439,bezit,bezit,44.9583
1440,wonder,wonder,44.9126
1441,terecht,terecht,44.8897
1442,ontbijt,ontbijt,44.8211
1443,auto's,auto,44.7982
1444,raakte,raken,44.7982
1445,strijd,strijd,44.7296
1446,onderzoeken,onderzoeken,44.7067
1447,vele,vele,44.6839
1448,gegeten,eten,44.6839
1449,vernietigen,vernietigen,44.6381
1450,mooiste,mooi,44.6153
1451,leidt,leiden,44.5924
1452,enorm,enorm,44.5467
1453,past,passen,44.5467
1454,procent,procent,44.5238
1455,blanke,blank,44.4781
1456,enorme,enorm,44.4323
1457,m,m,44.4095
1458,brand,brand,44.3866
1459,risico,risico,44.2265
1460,bouwen,bouwen,44.2036
1461,opzij,opzij,44.2036
1462,ontvangen,ontvangen,44.1808
1463,operatie,operatie,44.1579
1464,verdachte,verdachte,44.1122
1465,brug,brug,44.0664
1466,volwassen,volwassen,44.0664
1467,wraak,wraak,44.0207
1468,breken,breken,43.9978
1469,rare,rare,43.9750
1470,ophalen,ophalen,43.9750
1471,veiligheid,veiligheid,43.9521
1472,bijzonder,bijzonder,43.9292
1473,dikke,dik,43.9064
1474,roken,roken,43.8835
1475,eeuwig,eeuwig,43.8835
1476,bevalt,bevallen,43.8606
1477,kosten,kosten,43.8378
1478,ster,ster,43.7692
1479,kogel,kogel,43.7234
1480,spoor,spoor,43.7234
1481,verantwoordelijk,verantwoordelijk,43.6548
1482,vaker,vaker,43.3575
1483,dr,dr,43.2661
1484,geniet,genieten,43.2661
1485,misdaad,misdaad,43.2203
1486,besloten,besluiten,43.2203
1487,tegenhouden,tegenhouden,43.1975
1488,test,test,43.1517
1489,oren,oor,43.1517
1490,bespreken,bespreken,43.1517
1491,feit,feit,43.0374
1492,verhalen,verhaal,43.0145
1493,in_plaats_van,in_plaats_van,43.0145
1494,tevreden,tevreden,42.9688
1495,zomer,zomer,42.9002
1496,jaloers,jaloers,42.9002
1497,nerveus,nerveus,42.9002
1498,afgesproken,afspreken,42.7858
1499,minuut,minuut,42.6944
1500,schreef,schrijven,42.6715
1501,motor,motor,42.6258
1502,taak,taak,42.6258
1503,dik,dik,42.6029
1504,bad,bad,42.5800
1505,tanden,tand,42.5800
1506,wezen,wijzen,42.5343
1507,halve,half,42.5114
1508,prinses,prinses,42.4657
1509,lunch,lunch,42.4200
1510,beslissing,beslissing,42.3056
1511,geweld,geweld,42.1684
1512,maan,maan,42.0998
1513,gezocht,zoeken,42.0083
1514,pad,pad,41.9855
1515,vecht,vechten,41.9169
1516,vertrokken,vertrekken,41.9169
1517,beurt,beurt,41.8940
1518,publiek,publiek,41.8711
1519,bedacht,bedenken,41.8254
1520,overleden,overlijden,41.8025
1521,'s_nachts,'s_nacht,41.8025
1522,restaurant,restaurant,41.7797
1523,leiding,leiding,41.7797
1524,rusten,rusten,41.7568
1525,kamp,kamp,41.7339
1526,genoegen,genoegen,41.6653
1527,godverdomme,godverdomme,41.6424
1528,opstaan,opstaan,41.6424
1529,verschillende,verschillende,41.6424
1530,vergeven,vergeven,41.6196
1531,gelogen,liegen,41.5281
1532,ontsnapt,ontsnappen,41.4595
1533,hopen,hopen,41.4595
1534,schijnt,schijnen,41.4366
1535,verboden,verboden,41.3909
1536,afmaken,afmaken,41.3680
1537,antwoorden,antwoord,41.3223
1538,verschrikkelijk,verschrikkelijk,41.2994
1539,behoorlijk,behoorlijk,41.2537
1540,verdwijnen,verdwijnen,41.1851
1541,betekenen,betekenen,41.1165
1542,moed,moed,41.0479
1543,sukkel,sukkel,41.0250
1544,tent,tent,40.9335
1545,gearresteerd,arresteren,40.8878
1546,films,film,40.8649
1547,betreft,betreffen,40.8649
1548,reed,rijden,40.7506
1549,overkomen,overkomen,40.7506
1550,reken,rekenen,40.7049
1551,geschoten,schieten,40.5905
1552,uitstekend,uitstekend,40.5448
1553,terugkomen,terugkomen,40.5448
1554,troep,troep,40.4762
1555,gedoe,gedoe,40.4533
1556,snapt,snappen,40.3847
1557,duizend,duizend,40.3618
1558,vissen,vis,40.2704
1559,perfecte,perfect,40.2475
1560,verpest,verpesten,40.1789
1561,te_ver,te_ver,40.1789
1562,strand,strand,40.1560
1563,trut,trut,40.1103
1564,speelde,spelen,40.1103
1565,beeld,beeld,40.0646
1566,stemmen,stem,40.0188
1567,rechercheur,rechercheur,39.9731
1568,afstand,afstand,39.9731
1569,dossier,dossier,39.9502
1570,gebleven,blijven,39.8816
1571,paniek,paniek,39.8587
1572,fijne,fijn,39.8587
1573,actie,actie,39.8130
1574,bak,bak,39.7673
1575,verraden,verraden,39.7673
1576,uren,ure,39.7673
1577,landen,land,39.7444
1578,volgt,volgen,39.7444
1579,heilige,heilige,39.7215
1580,melk,melk,39.6987
1581,kleur,kleur,39.6758
1582,kaarten,kaarten,39.6529
1583,spelletje,spelletje,39.6529
1584,trekt,trekken,39.6301
1585,huid,huid,39.5615
1586,flink,flink,39.5615
1587,gedrag,gedrag,39.5386
1588,ochtend,ochtend,39.5386
1589,toilet,toilet,39.4929
1590,zwemmen,zwemmen,39.4700
1591,vorm,vorm,39.4700
1592,gekozen,kiezen,39.4014
1593,bedoeling,bedoeling,39.3328
1594,ruikt,ruiken,39.3099
1595,vrije,vrij,39.2871
1596,appartement,appartement,39.2184
1597,gaaf,gaaf,39.2184
1598,lukken,lukken,39.2184
1599,medicijnen,medicijn,38.9669
1600,mijn_god,mijn_god,38.8983
1601,levens,leven,38.8526
1602,voor_het_eerst,voor_het_eerst,38.8297
1603,energie,energie,38.8068
1604,in_staat,in_staat,38.7840
1605,nagedacht,nadenken,38.7840
1606,bepaalde,bepalen,38.7382
1607,geslapen,slapen,38.6925
1608,universiteit,universiteit,38.6696
1609,vaders,vader,38.6696
1610,vertrekt,vertrekken,38.6696
1611,aanvallen,aanvallen,38.6010
1612,belangrijkste,belangrijk,38.6010
1613,senator,senator,38.4638
1614,sporen,spore,38.4638
1615,jazeker,jazeker,38.3495
1616,verlaat,verlaten,38.3495
1617,doos,doos,38.2809
1618,drankje,drankje,38.2809
1619,drank,drank,38.2580
1620,7,7,38.2580
1621,harder,hard,38.2123
1622,genoemd,noemen,38.2123
1623,verstand,verstand,38.1894
1624,stopt,stoppen,38.1437
1625,gelul,gelul,38.0751
1626,type,type,38.0751
1627,donder,donderen,38.0522
1628,grens,grens,37.9607
1629,programma,programma,37.9607
1630,verkoop,verkopen,37.9607
1631,vingers,vinger,37.9607
1632,kip,kip,37.8921
1633,schoonheid,schoonheid,37.8921
1634,opnemen,opnemen,37.8921
1635,stilte,stilte,37.8692
1636,dans,dans,37.8235
1637,klanten,klant,37.8235
1638,klus,klus,37.7778
1639,zwaard,zwaard,37.4805
1640,hartelijk,hartelijk,37.4805
1641,8,8,37.3890
1642,gemakkelijk,gemakkelijk,37.3661
1643,controleren,controleren,37.3433
1644,liefste,lief,37.2289
1645,erom,erom,37.1832
1646,ziekte,ziekte,37.1375
1647,40,40,37.1375
1648,start,start,37.1146
1649,domme,dom,37.1146
1650,kunst,kunst,37.0917
1651,vriendelijk,vriendelijk,37.0917
1652,dichterbij,dichterbij,37.0917
1653,pond,pond,37.0689
1654,proces,proces,37.0689
1655,tonen,tonen,37.0460
1656,keren,keer,37.0460
1657,gekke,gek,37.0231
1658,pers,pers,37.0003
1659,post,post,37.0003
1660,cent,cent,36.9317
1661,25,25,36.9317
1662,homo,homo,36.9088
1663,vangen,vangen,36.9088
1664,meegemaakt,meemaken,36.9088
1665,gezelschap,gezelschap,36.8859
1666,ergste,kwaad,36.8859
1667,ten,ten,36.8631
1668,bedenken,bedenken,36.8402
1669,bidden,bidden,36.8173
1670,zo_niet,zo_niet,36.7716
1671,tuin,tuin,36.6572
1672,geloofde,geloven,36.5658
1673,pik,pikken,36.4972
1674,oplossing,oplossing,36.4972
1675,slachtoffers,slachtoffer,36.4743
1676,aardige,aardig,36.4743
1677,heette,heten,36.4514
1678,gaven,geven,36.4286
1679,bruiloft,bruiloft,36.3828
1680,dankbaar,dankbaar,36.3828
1681,top,top,36.3600
1682,rotzooi,rotzooi,36.3600
1683,sexy,sexy,36.3371
1684,taal,taal,36.2914
1685,voeren,voeren,36.2914
1686,rapport,rapport,36.2685
1687,blik,blik,36.2685
1688,wijs,wijs,36.2456
1689,directeur,directeur,36.1999
1690,openen,openen,36.1999
1691,eenmaal,eenmaal,36.1999
1692,echtgenoot,echtgenoot,36.1770
1693,gevolgd,volgen,36.1313
1694,hoed,hoed,35.9483
1695,broeder,broeder,35.9026
1696,vluchten,vluchten,35.8797
1697,lijden,lijden,35.8797
1698,steken,steken,35.8340
1699,officier,officier,35.8111
1700,talent,talent,35.8111
1701,hersenen,hersenen,35.7883
1702,uitgenodigd,uitnodigen,35.7425
1703,steen,steen,35.7197
1704,leugenaar,leugenaar,35.7197
